Date,Symbol,Market,Open,High,Low,Close,Volume,Value
2026-07-29,BNET28,ORDB,96.14,96.6,95.86,95.86,292,28416.51
2026-07-29,BONA,XRS1,0.55,0.55,0.55,0.55,20000,11000.0
2026-07-29,BRCR,XRS1,0.3,0.35,0.3,0.3,565515,169655.0
2026-07-29,BRD,REGS,37.3,37.6,36.95,37.6,51797,1935089.6
2026-07-29,BRK,REGS,0.1335,0.1355,0.13,0.1315,1310978,171687.027
2026-07-29,BRK26,ORDB,99.84,99.84,99.84,99.84,51,5167.21
2026-07-29,BRM,REGS,2.06,2.24,2.06,2.24,390,857.4
2026-07-29,BTBETRETF,REGS,12.7,12.73,12.57,12.63,701033,8867989.98
2026-07-29,BUCU,XRS1,1.74,1.74,1.74,1.74,20,34.8
2026-07-29,BUCV,REGS,1.19,1.23,1.18,1.23,5999,7134.17
2026-07-29,BVB,REGS,89.0,89.0,80.0,81.2,17064,1417009.0
2026-07-29,CAIN,XRS1,58.0,58.0,58.0,58.0,3,174.0
2026-07-29,CAOR,REGS,1.7,1.7,1.7,1.7,26,44.2
2026-07-29,CBC,REGS,25.2,25.4,25.2,25.4,6,151.4
2026-07-29,CBKN,XRSI,194.55,194.55,193.85,193.85,2,388.4
2026-07-29,CC,XRS1,13.65,13.7,13.65,13.7,907,12380.9
2026-07-29,CCOM,XRS1,0.089,0.089,0.089,0.089,557,49.573
2026-07-29,CEPO,XRS1,6.9,6.9,6.3,6.3,331,2269.9
2026-07-29,CFED,XRS1,1.73,1.73,1.73,1.73,1350,2335.5
2026-07-29,CFH,REGS,43.95,44.8,43.95,44.1,14348,639024.35
2026-07-29,CHIA,XRS1,19.4,19.4,19.4,19.4,70,1358.0
2026-07-29,CLUB,XRS1,9.1,11.0,9.1,11.0,12,113.0
2026-07-29,CMF,REGS,4.7,4.7,4.7,4.7,192,902.4
2026-07-29,CMP,REGS,0.71,0.718,0.7,0.718,85704,60330.444
2026-07-29,CMVX,XRS1,74.5,74.5,73.0,73.0,92,6746.5
2026-07-29,CODE,XRS1,1.03,1.03,1.03,1.03,718,739.54
2026-07-29,COKG,XRS1,34.6,34.6,34.6,34.6,20,692.0
2026-07-29,COKJ,XRS1,64.0,64.0,64.0,64.0,10,640.0
2026-07-29,COMI,REGS,0.01,0.0106,0.01,0.0106,12076,127.93
2026-07-29,COTE,REGS,78.8,79.6,78.6,79.4,3482,275429.0
2026-07-29,CRC,REGS,6.12,6.28,6.08,6.28,1976,12198.28
2026-07-29,CRPC,XRS1,1.09,1.09,1.09,1.09,1,1.09
2026-07-29,DAI,XRSI,243.85,243.85,243.85,243.85,50,12192.5
2026-07-29,DBK,XRSI,166.06,168.68,165.0,165.0,336,56210.56
2026-07-29,DENT,XRS1,1.18,1.2,1.18,1.2,302,356.42
2026-07-29,DIGI,REGS,68.6,69.9,67.4,69.0,56120,3872386.2
2026-07-29,DN,XRS1,3.54,3.73,3.54,3.73,220185,808333.46
2026-07-29,DTG,XRSI,249.5,249.8,249.5,249.8,122,30472.6
2026-07-29,EAI,REGS,15.96,16.0,15.5,15.76,69741,1097740.48
2026-07-29,EBBMWTL12,RGSP,18.23,18.23,18.23,18.23,1000,18230.0
2026-07-29,EBBMWTL13,RGSP,6.74,7.0,6.58,7.0,1200,8150.8
2026-07-29,EBDAXTL87,RGSP,485.1,485.1,485.1,485.1,1,485.1
2026-07-29,EBDBKTL28,RGSP,14.57,14.57,14.46,14.46,120,1737.4
2026-07-29,EBEBSTL49,RGSP,45.21,45.21,45.21,45.21,5,226.05
2026-07-29,EBH2OTL1,RGSP,12.53,12.57,12.53,12.57,35,438.59
2026-07-29,EBH2OTL2,RGSP,11.15,11.27,11.15,11.27,3013,33596.39
2026-07-29,EBH2OTL3,RGSP,9.93,9.93,9.89,9.89,24350,241221.5
2026-07-29,EBLHATS2,RGSP,2.38,2.38,2.38,2.38,100,238.0
2026-07-29,EBS,REGS,601.5,612.0,601.5,605.0,506,307003.0
2026-07-29,EBSLVTL36,RGSP,161.72,161.72,157.97,157.97,10,1588.25
2026-07-29,EBSLVTL44,RGSP,142.54,154.0,142.54,154.0,3,439.08
2026-07-29,EBSNGTL12,RGSP,1460.42,1460.42,1460.42,1460.42,1,1460.42
2026-07-29,EBSNPTL16,RGSP,11.31,11.31,11.31,11.31,170,1922.7
2026-07-29,EBSPTL50,RGSP,119.04,119.04,119.04,119.04,25,2976.0
2026-07-29,EBWTITL71,RGSP,223.78,223.78,223.78,223.78,70,15664.6
2026-07-29,EFO,REGS,0.73,0.755,0.725,0.755,5197,3802.885
2026-07-29,EL,REGS,50.5,51.0,49.65,50.3,71390,3598694.75
2026-07-29,ELMA,REGS,0.238,0.24,0.238,0.24,71060,17050.4
2026-07-29,EM,XRS1,41.8,43.0,41.8,43.0,235,10089.0
2026-07-29,EVER,REGS,3.39,3.4,3.36,3.37,86647,292666.58
2026-07-29,FEP,XRS1,0.22,0.224,0.22,0.224,10057,2212.768
2026-07-29,FOJE,XRS1,29.8,29.9,28.5,28.9,2321,67310.1
2026-07-29,FOSB,XRS1,0.715,0.72,0.69,0.72,1095,763.475
2026-07-29,FP,REGS,0.61,0.61,0.6,0.604,895550,539790.893
2026-07-29,GGC,XRS1,0.6,0.6,0.6,0.6,50,30.0
2026-07-29,GIBEFETF,REGS,21.9,22.415,21.605,22.0,3839,83774.69
2026-07-29,GREEN,REGS,13.6,13.6,13.1,13.1,315,4241.5
2026-07-29,GRF,XRS1,1.44,1.44,1.44,1.44,299,430.56
2026-07-29,GSH,XRS1,0.364,0.364,0.344,0.364,1204,436.256
2026-07-29,H2O,REGS,199.8,200.0,197.0,200.0,34529,6884962.0
2026-07-29,HAI,XRS1,0.369,0.369,0.362,0.366,25101,9181.269
2026-07-29,HEAL,XRS1,21.2,21.2,21.2,21.2,5,106.0
2026-07-29,HUNT,XRS1,0.814,0.82,0.81,0.82,22706,18490.436
2026-07-29,IARV,REGS,38.9,39.0,37.7,38.3,3132,119692.5
2026-07-29,IASX,XRS1,17.3,17.3,17.3,17.3,40,692.0
2026-07-29,ICBETNETF,REGS,165.68,165.68,164.02,164.74,1002,165602.14
2026-07-29,ICCROETF,REGS,214.0,214.0,214.0,214.0,250,53500.0
2026-07-29,ICEV,XRS1,1.6,1.6,1.6,1.6,101,161.6
2026-07-29,ICSLOETF,REGS,351.0,352.5,351.0,351.5,220,77532.75
2026-07-29,IMP,REGS,4.19,4.19,4.12,4.12,1273,5246.3
2026-07-29,IMP27E,EORDB,100.68,100.68,100.68,100.68,7,3825.74
2026-07-29,IMPI26E,EXRB,50.88,50.88,50.88,50.88,1,2701.5
2026-07-29,IMPI27E,EXRB,49.45,49.45,49.45,49.45,1,2626.69
2026-07-29,INFINITY,REGS,4.11,4.15,4.09,4.12,75139,309990.47
2026-07-29,IPRU,XRS1,1.77,1.775,1.76,1.775,2176,3843.09
2026-07-29,ITG,XRS1,6.39,6.39,6.39,6.39,50,319.5
2026-07-29,JTG,XRS1,4.09,4.09,4.09,4.09,2077,8494.93
2026-07-29,LHA,XRSI,46.2,47.12,46.2,47.12,738,34126.52
2026-07-29,LIH,XRS1,0.52,0.52,0.5,0.5,99222,49853.02
2026-07-29,LIH28,XRB,90.5,90.5,90.5,90.5,50,4541.67
2026-07-29,LION,REGS,4.55,4.62,4.55,4.62,11725,53781.63
2026-07-29,LONG,REGS,2.39,2.44,2.38,2.42,19833,47760.04
2026-07-29,M,REGS,12.02,12.2,12.02,12.2,71144,865027.64
2026-07-29,MACO,XRS1,25.9,25.9,25.9,25.9,101,2615.9
2026-07-29,MECF,REGS,0.116,0.116,0.116,0.116,4000,464.0
2026-07-29,METT,XRS1,1.26,1.26,1.26,1.26,3,3.78
2026-07-29,MFC,REGS,18.9,19.0,18.9,19.0,205,3884.5
2026-07-29,MIB,XRS1,21.0,21.0,21.0,21.0,50,1050.0
2026-07-29,MILK,XRS1,6.2,6.2,5.8,6.15,3038,17684.75
2026-07-29,MILK28E,EXRB,105.44,105.44,105.44,105.44,4,2204.6
2026-07-29,MWGP27,XRB,21.0,21.0,21.0,21.0,7,151.91
2026-07-29,NC,XRS1,0.68,0.68,0.68,0.68,1000,680.0
2026-07-29,NRF,XRS1,2.89,2.89,2.84,2.87,11249,32315.77
2026-07-29,NRF29,XRB,98.0,98.0,98.0,98.0,24,2379.33
2026-07-29,OIL,REGS,0.1215,0.1215,0.12,0.121,116100,13994.7
2026-07-29,OMRO32,XRB,100.0,100.0,100.0,100.0,1000,105200.0
2026-07-29,ONE,REGS,34.4,34.7,33.8,34.45,11856,406777.7
2026-07-29,PBK,REGS,0.142,0.142,0.138,0.1415,896148,125487.4985
2026-07-29,PBK27E,EORDB,99.72,99.73,99.72,99.73,24,64098.32
2026-07-29,PBK28E,EORDB,99.0,99.0,99.0,99.0,13,34375.99
2026-07-29,PE,REGS,60.6,61.0,59.8,60.2,14022,845853.6
2026-07-29,PPL,REGS,7.0,7.1,7.0,7.1,20,141.5
2026-07-29,PPLI,XRS1,2.3,2.3,2.24,2.24,3,6.78
2026-07-29,PREB,REGS,1.91,1.945,1.91,1.945,800,1538.5
2026-07-29,PREH,REGS,2.22,2.22,2.22,2.22,20,44.4
2026-07-29,PRSN,XRS1,0.118,0.118,0.118,0.118,7560,892.08
2026-07-29,PTENGETF,REGS,17.044,17.044,16.854,16.97,124974,2120866.69
2026-07-29,PTR,REGS,0.678,0.68,0.676,0.68,53889,36533.324
2026-07-29,R2610A,REGT,100.0,100.29,100.0,100.29,191,20245.79
2026-07-29,R2610AE,EREGT,99.6001,99.6001,99.6001,99.6001,10,5278.6
2026-07-29,R2612A,REGT,100.04,100.25,100.04,100.25,706,73849.76
2026-07-29,R2702AE,EREGT,100.1499,100.15,100.1499,100.15,55,29326.0
2026-07-29,R2703A,REGT,99.65,99.81,99.65,99.7,315,32269.55
2026-07-29,R2703AE,EREGT,99.5261,100.1168,99.5261,99.5287,115,60703.73
2026-07-29,R2704A,REGT,99.9,99.9,99.9,99.9,91,9261.98
2026-07-29,R2704AE,EREGT,99.52,99.52,99.52,99.52,50,26304.0
2026-07-29,R2706A,REGT,100.35,100.35,100.19,100.3499,470,47509.12
2026-07-29,R2706B,REGT,101.25,101.25,101.15,101.15,720,73589.2
2026-07-29,R2707AE,EREGT,99.8999,99.999,99.8999,99.999,200,104672.92
2026-07-29,R2707B,REGT,101.14,101.14,100.9001,100.9001,920,93190.78
2026-07-29,R2707BE,EREGT,100.9999,100.9999,100.9999,100.9999,16,8468.32
2026-07-29,R2707C,REGT,100.01,100.24,100.01,100.24,792,79529.83
2026-07-29,R2708A,REGT,100.13,100.13,100.13,100.13,12,1284.84
2026-07-29,R2709A,REGT,99.9999,100.0,99.7,100.0,2382,252704.25
2026-07-29,R2709AE,EREGT,98.86,99.0,98.86,99.0,306,162553.91
2026-07-29,R2709B,REGT,100.622,101.0,100.622,101.0,4,431.34
2026-07-29,R2709BE,EREGT,100.0,100.0,100.0,100.0,25,13543.0
2026-07-29,R2710A,REGT,100.0,100.0,100.0,100.0,89,9394.84
2026-07-29,R2710B,REGT,101.099,101.11,101.099,101.11,649,69732.76
2026-07-29,R2711A,REGT,99.97,99.97,99.97,99.97,209,21905.29
2026-07-29,R2712A,REGT,99.0,99.0,99.0,99.0,300,30918.0
2026-07-29,R2801A,REGT,98.8899,98.89,98.8899,98.89,59,6026.26
2026-07-29,R2802A,REGT,100.11,100.3,100.11,100.3,1298,134489.6
2026-07-29,R2802B,REGT,100.0,100.0,100.0,100.0,25,2579.75
2026-07-29,R2802C,REGT,98.4967,98.4969,98.4967,98.4969,1080,109339.2
2026-07-29,R2803B,REGT,99.5,99.5,99.5,99.5,40,4082.0
2026-07-29,R2803C,REGT,97.9496,97.9496,97.6,97.6,111,11079.43
2026-07-29,R2804AE,EREGT,101.4,101.6,101.4,101.42,77,41566.59
2026-07-29,R2804B,REGT,100.2895,100.2895,100.2895,100.2895,28,2865.24
2026-07-29,R2804C,REGT,99.0,99.0,98.3203,98.3203,511,51483.27
2026-07-29,R2805A,REGT,101.496,101.496,101.496,101.496,10,1029.4
2026-07-29,R2805C,REGT,97.7802,97.7802,97.7802,97.7802,10,990.4
2026-07-29,R2806A,REGT,98.5499,98.677,98.5499,98.677,160,15880.9
2026-07-29,R2806B,REGT,100.0,100.0,100.0,100.0,50,5036.0
2026-07-29,R2807A,REGT,100.4999,100.65,99.9999,100.65,131,13144.83
2026-07-29,R2807B,REGT,100.2999,100.3,100.2999,100.3,67,6741.54
2026-07-29,R2808AE,EREGT,100.75,100.9,100.6281,100.6281,51,26876.88
2026-07-29,R2810AE,EREGT,100.554,100.5545,100.5,100.5545,192,105289.9
2026-07-29,R2811AE,EREGT,98.2,98.2,98.2,98.2,48,25337.28
2026-07-29,R2812AE,EREGT,100.71,100.8789,100.71,100.8769,164,89379.32
2026-07-29,R2812CE,EREGT,97.1101,97.75,97.0,97.75,117,61021.16
2026-07-29,R2901AE,EREGT,97.0,98.0,97.0,98.0,33,17086.26
2026-07-29,R2903AE,EREGT,99.88,99.88,99.88,99.88,2,1065.98
2026-07-29,R2904AE,EREGT,99.8,99.8,99.8,99.8,20,10584.4
2026-07-29,R2904CE,EREGT,101.0,101.0,101.0,101.0,18,9617.22
2026-07-29,R2907AE,EREGT,100.0,100.15,100.0,100.0,8743,4590921.15
2026-07-29,R2908A,REGT,100.0,100.0,99.8,99.98,1497,159407.78
2026-07-29,R2908AE,EREGT,99.9,99.9,99.9,99.9,120,65647.2
2026-07-29,R2909A,REGT,100.0002,100.0003,100.0002,100.0002,375,39975.0
2026-07-29,R2910A,REGT,99.9,99.99,99.0201,99.0201,1604,168612.78
2026-07-29,R2910AE,EREGT,99.9,100.0,99.9,100.0,640,347923.2
2026-07-29,R2912A,REGT,100.0001,100.0001,100.0,100.0,507,53022.06
2026-07-29,R2912C,REGT,99.5,99.5,99.5,99.5,280,29092.0
2026-07-29,R3001A,REGT,99.65,99.9,99.4,99.4,506,52172.88
2026-07-29,R3002A,REGT,101.0,101.25,100.5003,100.7011,449,46824.77
2026-07-29,R3002C,REGT,98.1,98.1,98.1,98.1,124,12537.64
2026-07-29,R3003A,REGT,100.15,100.6499,100.15,100.21,298,30712.73
2026-07-29,R3003C,REGT,97.1799,97.18,97.1799,97.18,142,14146.04
2026-07-29,R3004A,REGT,99.7008,99.95,99.7008,99.9,827,84422.74
2026-07-29,R3005A,REGT,101.15,101.15,101.15,101.15,16,1642.72
2026-07-29,R3006AE,EREGT,100.89,100.95,100.89,100.9,119,63233.98
2026-07-29,R3007A,REGT,110.0,110.0,110.0,110.0,5,551.5
2026-07-29,R3101AE,EREGT,97.3994,97.3994,97.3994,97.3994,58,30276.0
2026-07-29,R3105AE,EREGT,98.0,98.0,98.0,98.0,80,41425.6
2026-07-29,R3106A,REGT,101.4,101.4,101.4,101.4,100,10231.0
2026-07-29,R3107A,REGT,101.19,101.4,101.19,101.4,477,48460.8
2026-07-29,R3108A,REGT,101.8795,101.8795,101.8795,101.8795,173,18943.5
2026-07-29,R3109A,REGT,100.98,101.4,100.98,101.4,69,7449.78
2026-07-29,R3110A,REGT,100.995,100.995,100.995,100.995,10,1071.0
2026-07-29,R3111A,REGT,100.2,100.2,100.2,100.2,100,10556.0
2026-07-29,R3112A,REGT,100.0,100.0,99.9,99.9,274,28647.56
2026-07-29,R3112AE,EREGT,100.0,100.0,99.85,99.9,645,349013.95
2026-07-29,R3201A,REGT,99.8,99.8,99.8,99.8,200,20716.0
2026-07-29,R3202A,REGT,99.0,99.001,99.0,99.0,128,13086.72
2026-07-29,R3202AE,EREGT,100.5,100.6,100.4,100.59,374,202119.77
2026-07-29,R3203A,REGT,98.0,98.5,98.0,98.5,3086,311612.26
2026-07-29,R3203AE,EREGT,99.8,99.8,99.7,99.8,431,229829.68
2026-07-29,R3204A,REGT,100.1,100.1,99.805,99.95,1375,140280.5
2026-07-29,R3204AE,EREGT,99.65,99.65,99.65,99.65,1984,1052254.08
2026-07-29,R3205A,REGT,100.01,103.49,100.01,103.49,336,34344.24
2026-07-29,R3205AE,EREGT,100.5,100.5,100.5,100.5,18,9577.8
2026-07-29,R3206AE,EREGT,101.85,101.85,101.85,101.85,12,6440.4
2026-07-29,R3207AE,EREGT,100.7,100.75,100.7,100.75,96,50720.58
2026-07-29,R3508AE,EREGT,101.8599,101.86,101.551,101.551,180,101646.54
2026-07-29,R3510AE,EREGT,101.52,101.8,101.52,101.8,15,8361.12
2026-07-29,R3511AE,EREGT,100.4897,100.4897,100.35,100.35,22,12064.11
2026-07-29,R3512AE,EREGT,99.9,99.9,99.9,99.9,2,1085.32
2026-07-29,R3602AE,EREGT,98.2,98.58,98.2,98.2002,217,114532.57
2026-07-29,R3603AE,EREGT,98.4,98.65,98.3999,98.65,156,82187.64
2026-07-29,R3604AE,EREGT,101.1299,101.1299,100.785,101.1177,55,29586.07
2026-07-29,R3605AE,EREGT,100.3399,100.34,100.3398,100.3398,29,15407.99
2026-07-29,R3606A,REGT,100.0901,100.1001,99.811,99.86,1199,120764.72
2026-07-29,R3606BE,EREGT,104.1443,104.1443,104.1443,104.1443,27,14804.37
2026-07-29,R3607A,REGT,99.7,100.9,99.7,100.9,189,19042.07
2026-07-29,R3607AE,EREGT,99.9,99.9,99.85,99.85,447,234110.17
2026-07-29,RBAQTL5,RGSP,0.85,0.85,0.85,0.85,6000,5100.0
2026-07-29,RBAROBTL3,RGSP,0.21,0.21,0.21,0.21,1250,262.5
2026-07-29,RBBASFTL2,RGSP,10.59,10.59,10.59,10.59,300,3177.0
2026-07-29,RBBRETL2,RGSP,28.72,28.72,28.72,28.72,1050,30156.0
2026-07-29,RBEADTL1,RGSP,61.32,61.32,61.32,61.32,3,183.96
2026-07-29,RBGLDTL6,RGSP,85.68,85.68,85.68,85.68,3,257.04
2026-07-29,RBIFXTL2,RGSP,18.09,18.09,17.98,17.98,30,541.05
2026-07-29,RBONETL11,RGSP,16.0,16.0,16.0,16.0,70,1120.0
2026-07-29,RBROTX,RGSP,82.6,82.6,82.6,82.6,25,2065.0
2026-07-29,RBSAPTL1,RGSP,23.82,23.97,23.82,23.97,35,834.45
2026-07-29,RBSLVTL6,RGSP,15.01,15.01,14.69,14.69,1015,15020.15
2026-07-29,RBSNGTL11,RGSP,9.1,9.1,8.91,8.91,47262,422504.61
2026-07-29,RBSNPTL12,RGSP,0.42,0.42,0.42,0.42,1000,420.0
2026-07-29,RBTLVTL10,RGSP,39.83,39.83,39.83,39.83,14,557.62
2026-07-29,RBTRPTL6,RGSP,0.27,0.27,0.27,0.27,1000,270.0
2026-07-29,RBTTSTL8,RGSP,3.56,3.71,3.56,3.71,100,363.5
2026-07-29,RBTTSTL9,RGSP,2.42,2.42,2.42,2.42,45,108.9
2026-07-29,RBVWTL3,RGSP,7.17,7.5,7.05,7.5,3099,22083.53
2026-07-29,RCHI,XRS1,0.24,0.24,0.24,0.24,12,2.88
2026-07-29,REIT,XRS1,0.278,0.28,0.278,0.278,68383,19010.674
2026-07-29,RES33E,EORDB,94.4,94.4,94.35,94.35,2,998.65
2026-07-29,RMAH,REGS,0.88,0.886,0.88,0.88,22831,20097.044
2026-07-29,ROC1,REGS,0.622,0.636,0.588,0.61,4129,2522.3
2026-07-29,ROCE,REGS,0.212,0.215,0.212,0.214,102940,22026.61
2026-07-29,RPH,REGS,0.22,0.228,0.216,0.218,490247,108672.49
2026-07-29,RRC,REGS,0.0855,0.0865,0.083,0.0865,68722,5819.7135
2026-07-29,RRD,XRS1,2.0,2.08,2.0,2.08,173,354.4
2026-07-29,SAFE,REGS,1.05,1.06,1.01,1.02,195726,202068.34
2026-07-29,SAP,XRSI,828.2,853.6,823.6,844.3,84,70250.9
2026-07-29,SBET29,XRB,91.9,91.94,91.9,91.94,131,11992.41
2026-07-29,SEOL,XRS1,1.19,1.19,1.19,1.19,31,36.89
2026-07-29,SEVE,XRS1,4.42,4.42,4.42,4.42,100,442.0
2026-07-29,SFG,REGS,40.0,40.2,39.1,39.1,1674,65933.1
2026-07-29,SIDG,XRS1,0.228,0.228,0.202,0.226,17857,3851.016
2026-07-29,SMTL,REGS,40.3,40.4,40.0,40.3,1036,41717.6
2026-07-29,SNG,REGS,18.44,18.48,18.3,18.4,491347,9038108.26
2026-07-29,SNN,REGS,68.0,68.1,67.0,67.1,56997,3837092.2
2026-07-29,SNO,REGS,30.0,31.0,27.8,30.6,5270,158144.0
2026-07-29,SNP,REGS,1.284,1.288,1.257,1.271,10629617,13535153.301
2026-07-29,SOCP,REGS,1.75,1.75,1.72,1.72,2400,4197.0
2026-07-29,STNM,XRS1,14.2,14.7,13.9,13.9,313,4400.4
2026-07-29,STZ,REGS,0.422,0.424,0.41,0.422,6808,2849.976
2026-07-29,TBK,REGS,17.1,17.1,17.1,17.1,56,957.6
2026-07-29,TBM,REGS,0.267,0.268,0.26,0.264,129823,33957.213
2026-07-29,TEL,REGS,114.0,114.6,113.6,114.0,6485,740347.2
2026-07-29,TGN,REGS,97.8,99.0,97.5,99.0,22658,2231919.8
2026-07-29,TLV,REGS,37.56,37.62,37.1,37.22,927993,34717771.1
2026-07-29,TRANSI,REGS,0.678,0.68,0.67,0.674,473156,317276.618
2026-07-29,TRIP,REGS,1.635,1.64,1.61,1.63,50138,81677.19
2026-07-29,TRP,REGS,0.448,0.449,0.4435,0.445,1069480,476886.1075
2026-07-29,TRVM,XRS1,0.192,0.192,0.192,0.192,4750,912.0
2026-07-29,TTS,REGS,6.72,6.88,6.72,6.8,69367,472816.48
2026-07-29,TVBETETF,REGS,62.3,62.46,61.75,62.0,112143,6975286.37
2026-07-29,UNISEM,XRS1,0.69,0.69,0.68,0.685,1498,1021.225
2026-07-29,VAC,XRS1,6.9,6.9,6.9,6.9,91,627.9
2026-07-29,VIAG,XRS1,1.8,1.8,1.8,1.8,1,1.8
2026-07-29,VNC,REGS,0.097,0.097,0.095,0.096,13222,1262.406
2026-07-29,WINE,REGS,19.65,19.85,19.65,19.85,680,13458.2
2026-07-30,2P,XRS1,1.06,1.06,1.03,1.04,4809,5049.44
2026-07-30,4RT,XRS1,1.56,1.72,1.56,1.72,1516,2586.36
2026-07-30,AAB,XRS1,4.0,4.0,4.0,4.0,5,20.0
2026-07-30,AAG,REGS,4.1,4.11,4.03,4.11,3052,12299.71
2026-07-30,ABG29E,EXRB,100.2,100.2,100.0,100.0,13,6878.6
2026-07-30,ABN,XRS1,0.29,0.29,0.274,0.288,2832,804.032
2026-07-30,ADISS,XRS1,0.214,0.214,0.214,0.214,25,5.35
2026-07-30,ADS,XRSI,792.0,817.2,784.0,808.4,550,442020.4
2026-07-30,AG,XRS1,1.585,1.585,1.55,1.565,3160,4961.095
2026-07-30,ALB,XRS1,1.92,3.4,1.92,3.4,39,126.68
2026-07-30,ALDANI,XRS1,1.73,1.73,1.32,1.69,507,789.08
2026-07-30,ALR,REGS,1.415,1.43,1.415,1.415,8513,12106.48
2026-07-30,ALT,REGS,0.072,0.072,0.072,0.072,1363,98.136
2026-07-30,ALU,REGS,2.71,2.72,2.69,2.69,4543,12278.4
2026-07-30,ALW,XRS1,24.6,24.8,24.6,24.6,3405,83801.0
2026-07-30,APP,XRS1,1.33,1.33,1.33,1.33,500,665.0
2026-07-30,AQ,REGS,1.8,1.8,1.745,1.78,112300,198547.05
2026-07-30,ARAX,XRS1,1.65,1.65,1.55,1.65,79,130.25
2026-07-30,ARCU,XRS1,3.72,3.72,3.72,3.72,126,468.72
2026-07-30,ARCV,XRS1,0.149,0.156,0.149,0.156,3695,550.632
2026-07-30,ARM,REGS,0.278,0.294,0.278,0.294,874,243.132
2026-07-30,ARO,XRS1,1.9,1.9,1.89,1.89,421,796.05
2026-07-30,AROBS,REGS,0.728,0.73,0.72,0.73,149130,107736.294
2026-07-30,ARS,REGS,17.95,18.05,17.5,18.0,7044,125768.75
2026-07-30,ASC,XRS1,12.35,12.55,12.25,12.4,1437,17767.35
2026-07-30,ASC27,XRB,99.9,100.25,99.9,100.25,78,8122.35
2026-07-30,AST,XRS1,21.2,21.2,21.1,21.2,298,6305.9
2026-07-30,ATB,REGS,2.145,2.15,2.12,2.125,49939,106349.085
2026-07-30,ATPR28,XRB,19.6,23.0,19.6,23.0,101,2154.92
2026-07-30,ATRD,XRS1,43.6,43.6,43.6,43.6,109,4752.4
2026-07-30,AVIO,XRS1,2.57,2.57,2.57,2.57,139,357.23
2026-07-30,AVSL,XRS1,47.6,47.6,47.6,47.6,6,285.6
2026-07-30,BAYN,XRSI,245.0,251.2,245.0,251.2,146,36388.0
2026-07-30,BCM,REGS,0.14,0.14,0.14,0.14,50000,7000.0
2026-07-30,BENTO,XRS1,8.7,8.7,8.64,8.7,9560,83127.98
2026-07-30,BIO,REGS,1.33,1.335,1.325,1.325,197024,261837.32
2026-07-30,BIOW,XRS1,0.0685,0.0685,0.0685,0.0685,1012,69.322
2026-07-30,BKAURTL15,RGSP,102.2,102.2,102.2,102.2,1,102.2
2026-07-30,BKAURTL20,RGSP,16.69,16.69,16.69,16.69,20,333.8
2026-07-30,BKAURTL26,RGSP,12.63,12.63,12.63,12.63,5,63.15
2026-07-30,BKAURTL27,RGSP,58.71,62.01,58.71,62.01,6,365.64
2026-07-30,BKAURTL28,RGSP,60.57,60.57,60.57,60.57,1,60.57
2026-07-30,BKAURTL29,RGSP,8.94,9.09,8.94,9.09,202,1808.03
2026-07-30,BKAURTL31,RGSP,29.76,30.9,29.52,30.57,1958,58623.34
2026-07-30,BKAURTL32,RGSP,2.13,2.7,2.06,2.7,20072,47346.13
2026-07-30,BKAURTS34,RGSP,20.07,20.08,20.07,20.08,5,100.38
2026-07-30,BKAURTS36,RGSP,51.69,51.69,49.5,49.5,1012,50987.7
2026-07-30,BKBETETF,REGS,43.46,43.46,42.82,43.31,3101,132816.305
2026-07-30,BKDOWTLE1,RGSP,7.94,7.94,7.94,7.94,1,7.94
2026-07-30,BKDOWTLE2,RGSP,8.3,8.3,8.3,8.3,50,415.0
2026-07-30,BKDOWTLG2,RGSP,5.4,5.5,5.4,5.5,2550,13809.0
2026-07-30,BKDOWTLG4,RGSP,42.0,42.0,42.0,42.0,10,420.0
2026-07-30,BKDOWTLG5,RGSP,3.75,3.81,3.69,3.81,19708,74077.06
2026-07-30,BKDOWTLG6,RGSP,32.5,33.16,32.07,32.77,4769,155426.58
2026-07-30,BKDOWTLH2,RGSP,29.26,30.11,28.68,29.26,30991,908707.14
2026-07-30,BKDOWTSG7,RGSP,2.72,2.72,2.6,2.6,53335,143997.0
2026-07-30,BKDOWTSG8,RGSP,16.01,16.2,15.11,15.84,7943,127010.55
2026-07-30,BKDOWTSG9,RGSP,11.47,12.0,10.6,11.45,24658,282300.43
2026-07-30,BKWTITL25,RGSP,4.37,4.4,4.37,4.4,19450,85026.5
2026-07-30,BKWTITL30,RGSP,18.1,18.1,18.1,18.1,250,4525.0
2026-07-30,BKWTITL32,RGSP,2.39,2.39,2.39,2.39,1702,4067.78
2026-07-30,BKWTITS43,RGSP,17.1,18.08,17.1,17.7,45420,809798.28
2026-07-30,BMW,XRSI,321.0,322.8,318.4,318.5,380,121141.8
2026-07-30,BNET,REGS,0.105,0.1075,0.105,0.107,198337,20870.943
2026-07-30,BNET27A,ORDB,99.79,99.79,98.71,98.71,29,2896.71
2026-07-30,BNET28,ORDB,95.88,96.59,95.87,96.0,202,19639.79
2026-07-30,BONA,XRS1,0.57,0.57,0.57,0.57,102,58.14
2026-07-30,BRCR,XRS1,0.3,0.3,0.3,0.3,6230,1869.0
2026-07-30,BRD,REGS,37.2,37.6,37.0,37.3,86165,3204250.2
2026-07-30,BRK,REGS,0.131,0.1335,0.1255,0.1335,1287345,163798.717
2026-07-30,BRK26,ORDB,99.84,99.85,99.84,99.85,77,7806.99
